userId,productId,score,time
A3LJYKZMIPPM4D,B000ME2YWG,5.0,1219104000
A2PJUW0GKIQ4,B000ME2YWG,3.0,1202860800
A3OTRU0O6IOJO4,B000ME2YWG,5.0,1202515200
A3MJC9WDU90PXU,B000ME2YWG,1.0,1192838400
A7RVO6AOCORUI,B000ME2YWG,5.0,1184630400
A3AYO8XZUUULQA,B000ME2YWG,1.0,1185840000
A2SRSHCPAYOKZM,B000ME2YWG,5.0,1335139200
A1FDSB49OSS3V6,B000ME2YWG,4.0,1330992000
A1E4I63F10OSU1,B000ME2YWG,5.0,1327104000
AB24Z3NI3J76W,B000ME2YWG,5.0,1326153600
A1AZX5R6ZAIY0B,B000ME2YWG,5.0,1325894400
A1IDB6LF2RQSF9,B000ME2YWG,3.0,1325203200
A5Q8QSTHZK6Z0,B000ME2YWG,5.0,1323216000
A1YPT4R2OOD851,B000ME2YWG,1.0,1313193600
A2GA3OQ9R3KS0W,B000ME2YWG,3.0,1311033600
A1D21QDUNUF087,B000ME2YWG,5.0,1309305600
AIZI94G4YM61W,B000ME2YWG,3.0,1306540800
A1V2V6OY91YX94,B000ME2YWG,3.0,1304467200
A1CDB84CUXNQBD,B000ME2YWG,5.0,1304467200
A7QZ3NG2GL2CL,B000ME2YWG,1.0,1303257600
A3T2N4NRCF4QCZ,B000ME2YWG,1.0,1302912000
A1QTICTBQKS6I6,B000ME2YWG,4.0,1302220800
A3M4HWWIGNURTG,B000ME2YWG,5.0,1299283200
A2VSIALM8ZS84D,B000ME2YWG,5.0,1295222400
A3R0DBWNCOVRQF,B000ME2YWG,5.0,1288742400
A3M7ILV2ESS8D6,B000ME2YWG,5.0,1286755200
A79BSGDV06URJ,B000ME2YWG,5.0,1232409600
A11MLJANFM41EE,B000ME2YWG,5.0,1232064000
A18LYB11XZOBTM,B000ME2YWG,5.0,1229817600
ABI4X9GG0GZH8,B000ME2YWG,1.0,1228694400
A2WJ8VC73455SJ,B000ME2YWG,5.0,1228521600
A2AGB07Z68KF4H,B000ME2YWG,2.0,1226966400
A33361HJJA6QUF,B000ME2YWG,5.0,1225411200
unknown,B000ME2YWG,1.0,1224460800
ABASAF98J5U5W,B000ME2YWG,1.0,1223164800
A2L52K7PBFSNZ0,B000ME2YWG,5.0,1222732800
AVYDIKCNKP9L3,B000ME2YWG,5.0,1203379200
AEJG0JEV1YGCU,B000ME2YWG,5.0,1202860800
A1BN03E9HCMS5M,B000ME2YWG,5.0,1202428800
A36IGNB2YQWHBF,B000ME2YWG,5.0,1202428800
A3NCN2TMFXJK8,B000ME2YWG,2.0,1201392000
A3NP7W9DNAFUVL,B000ME2YWG,5.0,1200528000
A2ELG6D4XKVCDB,B000ME2YWG,4.0,1200096000
A15VM5PBTGBET3,B000ME2YWG,5.0,1199145600
A3SW2MSNT2V98R,B000ME2YWG,4.0,1199059200
AOUMTF24U9X46,B000ME2YWG,5.0,1198540800
A2OK8KX7IOQ2CU,B000ME2YWG,2.0,1222560000
A3MBKA2J23I8QU,B000ME2YWG,4.0,1189123200
A2DWPW08E3HP0E,B000ME2YWG,1.0,1215475200
ATJDQ137MA426,B000ME2YWG,3.0,1191715200
A1O9606QMNZGXW,B000ME2YWG,2.0,1335916800
A3156LH0U0LA6P,B000ME2YWG,1.0,1325635200
A19A7GPCH2P687,B000ME2YWG,2.0,1249948800
A3ONHPAFV8FUFX,B000ME2YWG,5.0,1236384000
A2YHGNC7BSNHFM,B000ME2YWG,1.0,1231718400
AVECNA7FEJLWY,B000ME2YWG,3.0,1209945600
AKFUK40T1A2B0,B000ME2YWG,5.0,1284163200
A2I7CXOC9U0SV2,B000ME2YWG,3.0,1282953600
AGFJS5LO2EK3H,B000ME2YWG,5.0,1277078400
AO38Y9OGVYP5S,B000ME2YWG,5.0,1259539200
A53CN1WBB92IH,B000ME2YWG,5.0,1253232000
A1S3RIF7QP464T,B000ME2YWG,5.0,1247011200
A34RN6XV67W7CN,B000ME2YWG,5.0,1246147200
A1Q7TM0NWSEL32,B000ME2YWG,5.0,1245542400
A2B9YBELWYURBM,B000ME2YWG,5.0,1243814400
A6D6NLQFRKZX8,B000ME2YWG,2.0,1241481600
A1LHXIWIST0LGU,B000ME2YWG,4.0,1214956800
A55EDC7R9VD45,B000ME2YWG,2.0,1210291200
A1MCSS2I3K6VO3,B000ME2YWG,4.0,1209427200
A2VRJ19FSTVUBS,B000ME2YWG,1.0,1208563200
A1U0SVZ30SZOIN,B000ME2YWG,5.0,1207699200
ATI0PKT49PO2A,B000ME2YWG,5.0,1203811200
A5MZB9OKT3K2O,B000ME2YWG,1.0,1203206400
AOG7XLWF6WLK9,B000ME2YWG,5.0,1202947200
A1XL1FKE4F25ZP,B000ME2YWG,5.0,1202601600
A3RV0ITFS6RBPC,B000ME2YWG,4.0,1199318400
A1ZNYIFBEHQKLA,B000ME2YWG,5.0,1176595200
A3MK4Q0VPFU7WS,B000ME2YWG,5.0,1181865600
A23F8D2ZOCQM6V,B000ME2YWG,5.0,1183852800
A2FUH85TDTYJRK,B000ME2YWG,5.0,1190851200
AU1NXQLIS37DI,B000ME2YWG,1.0,1175644800
AG3K3AQ6ZJ3QK,B000ME2YWG,5.0,1176422400
AD4JO6QZF1LZ2,B000ME2YWG,5.0,1179878400
A2ATFA1HLJGTSI,B000ME2YWG,4.0,1192147200
A2BCKR0IVJ4T86,B000ME2YWG,5.0,1180483200
A2PXR4VPUNGRQ7,B000ME2YWG,4.0,1179878400
A3PFETPCJSHY4V,B000ME2YWG,4.0,1229212800
A1KPE3XRPZIK9R,B000ME2YWG,4.0,1215129600
A3PBOO2NZNL7M2,B000ME2YWG,4.0,1210723200
A1RQ9TWSRSQ4JA,B000ME2YWG,3.0,1202428800
A1B4TEX216CAVA,B000ME2YWG,2.0,1180828800
A2ZOG07GWQ1N10,B000ME2YWG,4.0,1208131200
A3W04RESH1PZD3,B000ME2YWG,1.0,1191542400
A3S8B6D7K9RIMU,B000ME2YWG,1.0,1220313600
A3R70P0F071RXZ,B000ME2YWG,1.0,1194393600
A1APJ9BVO8KFTU,B000ME2YWG,2.0,1272758400
AGEVRGK52SKSY,B000ME2YWG,2.0,1308268800
A2TVP8E5O7AXTW,B000ME2YWG,5.0,1305849600
ABWW8V8K24Q70,B000ME2YWG,5.0,1305417600
A46YHOHBBJJNC,B000ME2YWG,5.0,1305417600
A1L002JQJFF51P,B000ME2YWG,4.0,1305244800
A2O2517JTCS750,B000ME2YWG,5.0,1305072000
A2X13LZ43LM93Q,B000ME2YWG,4.0,1303776000
A3NE1JLUW38JC,B000ME2YWG,5.0,1302566400
A1VH09K45Z3RJV,B000ME2YWG,4.0,1301529600
AATUYIMW7U4WK,B000ME2YWG,4.0,1301443200
A296FY3E05WFSF,B000ME2YWG,2.0,1180310400
AGT0B0CSZL5R5,B000ME2YWG,2.0,1177286400
ARJLR2QJ21OR6,B000ME2YWG,5.0,1315008000
AVUXKZ1OX9X6G,B000ME2YWG,5.0,1309737600
A2OI7KDRVFNULB,B000ME2YWG,5.0,1267401600
A3PCZTDHZBSNA0,B000ME2YWG,3.0,1220313600
A2YZNWGW6FVBNQ,B000ME2YWG,4.0,1213833600
AC0PY9F8Y50F,B000ME2YWG,5.0,1204243200
A1EDJXW39YQV1X,B000ME2YWG,4.0,1199491200
A289YMDRFQHK36,B000ME2YWG,5.0,1198627200
A2QRGECUX1S21A,B000ME2YWG,5.0,1292025600
